order_id,customer_id,order_date,order_amount,order_status,shipping_address,payment_id,payment_date,payment_amount,payment_method,payment_status
0a632ed9-cdda-407d-b6ac-0d1b15cb86ce,8281,18-02-2025 00:00,445.55,pending,"9354 Jennifer Stravenue, Harrismouth, MT 93756",3dab2115-9a9e-480a-a1cd-a611be563a45,01-01-2024 00:11,100.24,paypal,pending
047a2046-a24e-4cc6-89d8-05dd738afa46,4205,28-04-2022 00:00,139.99,shipped,"27195 Richard Orchard, New Robertton, TN 77183",fb50ef3a-9737-4736-a4f4-914135ffc6c1,29-01-2024 00:07,327.02,credit card,failed
31033a4a-f254-454f-ac9b-c9173a5e9316,9039,17-04-2022 00:00,283.29,shipped,"1450 Angela Points Suite 850, Port Steven, WV 93987",f1decb37-1f0f-4c52-8aaa-d89118f61eba,22-01-2020 00:04,412.51,paypal,completed
e177127e-5983-48ba-9082-1c5f981f5f82,6567,04-05-2024 00:00,321.77,shipped,"USNV Lin, FPO AE 98324",5beeb3a0-15b2-4108-a565-1fd0d01988e3,10-01-2024 00:02,330.01,bank transfer,completed
acfd7bdd-96fe-4743-bcf1-26f0f242c940,7212,20-04-2022 00:00,54.22,delivered,"868 Logan Harbors, Sanfordmouth, LA 44132",c015957a-cdbd-4d69-951e-026878345009,22-01-2020 00:03,173.99,bank transfer,completed
69bf221a-2826-45aa-b1dc-555bf12f3236,2039,22-08-2023 00:00,330.92,delivered,"4237 Brianna Ramp Suite 704, West Marilynmouth, PW 71347",3f9d02ab-7cd6-4847-9c6b-418f96e5fa51,11-01-2024 00:09,164.26,bank transfer,completed
5e23fc87-1322-4b90-b68b-5c4d7b36af81,7565,17-01-2023 00:00,74.28,delivered,"5079 Gregory Way Apt. 082, Port Nicole, KY 89814",de63881d-e820-4af6-a28f-2361e893e5a1,14-01-2024 00:03,144.46,bank transfer,completed
c43ae1ca-2f6c-49db-ae34-a7f2a24ee9e8,1383,16-03-2025 00:00,158.06,pending,"64562 Crystal Ridges, Lake Gregory, NM 25465",dea0ce0a-5777-41c2-831a-d12051e39842,16-01-2021 00:11,267.72,credit card,completed
1bc799c0-88b6-4865-9eec-7487c64a34fe,2524,30-03-2024 00:00,118.9,pending,"9707 Allen Point, Delacruzhaven, NJ 72734",e5141c24-d499-490d-8367-0067addcb594,01-01-2023 00:05,328.8,paypal,completed
53892434-3529-461a-a4db-5f0a7ceb8b9a,1407,07-12-2021 00:00,204.7,shipped,"44058 Kim Street, Christianfort, WA 34194",40638ca7-d5ea-4349-8fe3-1d3a422ad563,19-01-2023 00:11,480.52,bank transfer,failed
95d773cd-57fb-47f9-a987-66cd4076bd51,3315,28-01-2022 00:00,207.57,pending,"00433 Carpenter Well Apt. 156, Alexanderstad, MP 99690",c113d9b3-5422-4b9e-9208-51104d749421,28-01-2021 00:10,164.37,paypal,failed
ede9c66d-77f9-45a2-be18-e17d86aa729a,6266,02-01-2025 00:00,347.61,delivered,"676 Michael Haven Suite 035, South Emilystad, PW 41047",a6c91383-9c12-48fc-8483-1d261b82e758,08-01-2020 00:08,492.82,paypal,completed
e43670a4-96ce-4986-9549-6689baa0207f,2269,18-07-2022 00:00,194.09,shipped,"80703 Kaitlyn Keys, Duranfort, AL 45089",834353df-5591-47d9-898e-2f7e31e8ac43,21-01-2020 00:03,149.28,credit card,failed
6d997122-5c42-4240-ae6c-fe1c78c209c4,8679,07-05-2023 00:00,301.28,shipped,"438 Michael Haven, Wilkinsonshire, SD 95905",9d0b7674-e343-4da4-bfcc-ba738e1f4d30,20-01-2022 00:07,191.62,paypal,failed
3db40f59-27a3-4af3-9faa-714c15ecc4b2,2687,06-08-2023 00:00,368.02,pending,"56632 Strong Vista, Rodneyton, HI 45081",f5eef014-095f-484a-9a87-2bf308434289,20-01-2020 00:10,105.55,bank transfer,completed
ddeefe51-53ce-4f34-9181-cda0efbb8dd9,4944,01-04-2023 00:00,284.47,pending,"57864 Dawson Views, New Sierra, CO 22485",367bdec9-a445-4351-8f45-fc3cf67e4a3d,31-01-2022 00:10,93.96,bank transfer,completed
109ad3d0-4633-4245-b152-a23a8b21d279,7316,25-01-2020 00:00,356.06,pending,"USNS Leonard, FPO AP 59136",7d18b1f6-c8fd-4355-8555-c1042fba6897,16-01-2023 00:03,313.42,paypal,pending
109ad3d0-4633-4245-b152-a23a8b21d279,7316,25-01-2020 00:00,356.06,pending,"USNS Leonard, FPO AP 59136",07d97b26-4805-4b79-9280-47907c08bb3a,19-01-2024 00:03,454.35,paypal,failed
fad47d63-1cc8-4f7f-9584-6276bba963ad,2970,15-07-2022 00:00,283.37,pending,"10004 Mann Cliff Suite 065, Blackshire, AZ 07719",b53cb99b-1345-4097-ae4b-cbd2792ef02b,22-01-2021 00:08,233.33,paypal,completed
fad47d63-1cc8-4f7f-9584-6276bba963ad,2970,15-07-2022 00:00,283.37,pending,"10004 Mann Cliff Suite 065, Blackshire, AZ 07719",43a2c1c7-9089-4a96-a095-ce1e83cfa81b,19-01-2024 00:04,370.66,credit card,pending
3aa6bfd9-3670-4296-9908-cdcdc7609e6b,1174,17-04-2025 00:00,105.96,pending,"19688 Lee Ramp, East Jodyhaven, HI 88788",c724a8df-fe66-4043-9181-15f3aaf99ff1,16-01-2022 00:04,385.43,paypal,pending
c4dbbcd4-da01-46b0-8fa4-1f73c5dbd98a,8446,16-04-2024 00:00,250.25,pending,"029 Pruitt Pass Suite 389, Johnsonchester, TN 34576",8bd3cec8-ac63-41a0-8820-2915867cabed,04-01-2021 00:10,184.34,paypal,failed
798f119d-9076-469c-a44a-c7053be68fb3,6185,20-09-2022 00:00,449.89,shipped,"9280 Charles Coves Apt. 265, Lake Kristenmouth, HI 76727",5dea832c-ae1c-44c1-9044-5f0c02e644ea,07-01-2023 00:02,456.82,paypal,pending
f3cd91cc-0843-488d-bd42-90a0e0e4c824,6683,01-03-2024 00:00,326.54,delivered,"6061 Jones Knoll, Haleymouth, MI 71389",33acc475-338a-43db-9074-cb26ce96ade4,17-01-2023 00:12,132.42,bank transfer,pending
cf26b7ab-e47f-4149-9bc1-944ffdcbf26a,4869,28-02-2023 00:00,430.3,pending,"97372 Hart Estates Apt. 348, East Todd, MI 49248",38f6c50c-ae76-4d76-a249-64e20f890487,16-01-2021 00:07,363.2,bank transfer,pending
19bc0d52-b458-44bc-9ee7-76be8bf68964,7456,19-01-2024 00:00,352.4,pending,"411 Scott View, North Sarah, SC 86366",dd892ffa-d00a-444b-8dae-f5cc16dca081,14-01-2021 00:05,324.16,paypal,completed
583cf300-0906-48eb-9571-cbcc8bd4b52a,7165,05-09-2020 00:00,417.36,delivered,"82260 Ryan Roads Suite 630, Smithchester, AS 37701",f3cc8a23-42a7-4fec-9229-6d32ff09f749,14-01-2025 00:04,442.07,bank transfer,failed
a1d82787-1961-4d53-8f53-4f51ea0b54b0,1440,22-03-2023 00:00,118.63,delivered,"9782 Richards Center Apt. 047, East Jacobchester, AZ 97869",ca28ede4-80fa-435c-bfc0-efc5b779197b,15-01-2020 00:08,118.15,bank transfer,pending
92163ba8-d110-4fe7-b845-b25d4e072f2a,4769,11-03-2023 00:00,77.66,shipped,"704 Holly Prairie Suite 766, North Teresa, AR 79594",02a7aec1-9243-4236-908d-2f63c193a93e,16-01-2021 00:06,109.54,credit card,pending
92163ba8-d110-4fe7-b845-b25d4e072f2a,4769,11-03-2023 00:00,77.66,shipped,"704 Holly Prairie Suite 766, North Teresa, AR 79594",320619da-8401-428c-9cf2-860e3492c8d5,03-01-2025 00:01,460.41,paypal,pending
eb000d03-cefc-4657-b458-6029d68746ac,6096,18-01-2020 00:00,199.54,pending,"Unit 6168 Box 7630, DPO AA 26728",819105c8-f21c-46a3-acc9-03fa945d7e82,11-01-2021 00:06,461.24,credit card,failed
5a3f123a-80d0-4265-a1d7-7ae84812393a,5615,24-04-2022 00:00,29.52,pending,"0790 Mosley Row Suite 005, Brittanybury, WA 08996",91b77e20-872d-43ba-9ee6-e4fef8596099,02-01-2023 00:11,139.06,paypal,completed
635b7fa0-53ac-4962-9cc0-402baa038b25,7050,27-12-2022 00:00,133.64,pending,"55574 Christine Green, Wendyton, NC 83552",62a33a7c-6d41-40c2-98d1-1d6261b715f8,19-01-2021 00:07,100.43,credit card,completed
879f1b8e-fb6f-4a96-ae1b-9b90a679ec8e,5852,26-01-2025 00:00,385.75,shipped,"36340 Jenna Light Apt. 693, East Sarahborough, IA 50005",08c1c798-e2e9-4548-a8a9-7d6a9a0b0751,03-01-2023 00:03,199.63,credit card,pending
273b8e80-c6e9-487b-affc-5f15efade840,3871,12-03-2022 00:00,51.18,shipped,"51628 Gregory Coves, Haroldberg, GU 69427",f7ccc447-dae8-445f-976b-253e22302515,28-01-2021 00:10,366.46,bank transfer,pending
4e973fb6-e4f2-456e-b3a6-c7845873d941,3065,25-11-2024 00:00,366.13,delivered,"6978 Mercado Fords Suite 819, Rachelside, AK 84565",5dfb5ccb-272d-4a5b-a0c3-ba58c8b46a8b,16-01-2022 00:08,60.37,paypal,completed
79a0ff3d-60bb-4374-b0b4-dfadd3a4f56a,2298,15-05-2022 00:00,420.06,pending,"3161 Amber Ramp Apt. 421, Barbarashire, IA 07257",5c8e0e8a-df34-4ec9-bf9a-00e6c2fb3fdc,07-01-2024 00:05,103.26,paypal,pending
f287f428-bbce-4953-aecb-3c88170663f7,9422,28-09-2024 00:00,274.19,shipped,"2903 Jones Forks Suite 517, Villegasbury, SD 63084",3914e630-3fda-4f53-a3af-5ba4bc840543,11-01-2020 00:11,356.33,bank transfer,pending
9373835f-37c2-419a-a531-b1cea1ff2220,5535,08-11-2024 00:00,255.77,shipped,"3546 Christine Lights Apt. 300, Port Scott, MO 26276",2920fc45-8cc0-41f1-8047-6bac4165e34e,09-01-2022 00:12,281.59,credit card,failed
76749652-d419-41c3-b563-2ff38a8515fc,4393,11-07-2022 00:00,19.17,pending,"8912 Bailey River, Lake Richardborough, WY 80321",1af19b08-5eda-45d4-a634-0a98928e3d73,10-01-2021 00:08,439.1,credit card,pending
66555a5c-ccaf-4bf4-a2e1-4ee29b49af3d,2044,31-07-2023 00:00,309.58,delivered,"401 Serrano Views, Claireville, OK 23429",1af6d4d9-24ab-4624-965b-452bfaee061a,28-01-2021 00:04,265.48,credit card,pending
a812c44d-9645-4ffb-b0bc-9e6402028bee,1484,24-06-2020 00:00,86.39,delivered,"1979 Buchanan Ranch Suite 816, South Noah, CT 99813",0102a1dd-3382-4a5e-9f59-5d20eeda2143,22-01-2024 00:05,36.13,credit card,pending
388a7158-c7c6-419b-89d8-dbe85856180f,3157,14-12-2022 00:00,195.43,shipped,"598 Jason Port, New Travisshire, IL 55519",2368a5ad-c0d5-4c7e-92bf-056853b9ca79,06-01-2022 00:12,361.09,paypal,pending
a941bf57-a9df-41eb-8b63-6fb7d1119e70,2812,16-02-2023 00:00,289.67,shipped,"277 Gray Keys, New Ashley, OH 92624",1ae26620-99a6-43b1-9fec-fb0845ba1d51,10-01-2023 00:09,8.48,credit card,failed
06e99d47-c622-42af-8459-ccd3d9ca0372,1475,13-11-2022 00:00,313.25,shipped,"90408 William Lodge, Lake Jessica, WV 94140",2273e474-b6a2-437f-8206-37247d341448,21-01-2025 00:01,349.12,credit card,pending
e78ebb98-b260-4fa8-a8e1-c9c2c1e7df0b,5095,07-04-2023 00:00,91.56,delivered,"1111 Anthony Knolls Apt. 261, Mikeview, VA 20329",e0335d4c-b394-4e2c-82ac-cde694dd3771,27-01-2021 00:06,322.27,paypal,failed
31bdba5a-b9ed-4473-bbad-e7521c0f05f2,7378,02-09-2022 00:00,280.51,shipped,"641 Todd Via Apt. 122, North Kevin, OH 70392",c722be69-9bb4-45ec-80a1-1c1a36741fe6,24-01-2021 00:01,48.46,credit card,pending
2d33012c-fc35-49c4-8fb6-5d705607d7c2,5771,07-02-2024 00:00,160.26,delivered,"USNS Cruz, FPO AA 75606",d12d10a9-3181-4ca5-85da-20432cbf9fb9,22-01-2022 00:03,391.65,credit card,failed
ec0e755b-6701-4ffe-a7b7-46c0fa0b555c,3106,21-09-2022 00:00,81.8,pending,"48599 Nicole Park Suite 878, Harriston, MI 31021",4b0223b6-7a8d-49ba-bbc6-d88dec6eadfe,03-01-2024 00:08,5.98,credit card,failed
dcd62f9a-ef91-4f5b-bb01-4fffc98d1d77,5963,11-04-2025 00:00,82.7,shipped,"39497 Sandy Forges, Brandonberg, MS 18952",3fa470ac-8525-4e57-85fa-4f561e13ea2c,24-01-2022 00:02,92.19,paypal,pending
b244ddf1-947e-460d-80bf-2aeed4134740,8897,10-04-2024 00:00,95.94,pending,"951 Christopher Crossing Suite 296, Brighttown, NV 33648",42ad2446-31c4-4f12-beb4-21e4480e3b42,18-01-2022 00:03,161.21,bank transfer,failed
1da54185-ab5f-4513-8e27-db3781e914fe,9172,08-03-2020 00:00,235.07,delivered,"205 Lucas Well Apt. 839, Port Donna, MT 32236",031d9115-b559-43df-9a6c-fe2a503cf8b9,25-01-2023 00:08,296.95,paypal,failed
1fb478ea-4e39-4a7a-8cba-ef3f4e9d979d,8819,15-04-2024 00:00,237.49,delivered,"3810 Donna Viaduct, Allenborough, UT 82460",f35a3b66-dfe3-4df0-a42b-584b8809bb7d,27-01-2022 00:01,235.15,bank transfer,pending
b881af62-c47b-4f80-ac37-fb342c325616,8485,06-02-2020 00:00,385.85,shipped,"970 Ramos Junction, Kennethport, MH 05445",95c29c5d-5ff1-4f92-9b98-9967572cd7be,09-01-2021 00:07,365.62,credit card,failed
44fade40-c415-45c2-8002-6c916e5bd81f,4267,27-04-2021 00:00,400.76,delivered,"022 David Divide, Lake Julie, MH 86567",528bc28f-28df-4659-9f61-43539bf6994b,29-01-2023 00:04,212.5,bank transfer,pending
4f4ce89c-4465-4ebd-87af-e949a4ed51ef,9240,17-01-2020 00:00,225.65,pending,"889 Pope Springs, Lake Jo, AK 08089",241cfaed-3a4c-43a5-bd15-c51b1c8ba915,21-01-2020 00:05,408.76,credit card,pending
66bd8190-67fc-4ffe-b0fe-4d1e12b9f434,6332,15-07-2023 00:00,364.2,delivered,"4217 Marquez Well, Martinburgh, NY 94835",f457fdf6-0b4d-4b98-a542-5a41f398f7c0,17-01-2020 00:12,358.92,paypal,pending
8e6a7ddf-a36c-4461-afec-ae5c4ae597c6,8979,09-02-2024 00:00,132.42,delivered,"04102 Jeffrey Lights Apt. 864, North Philipberg, NM 62300",f029bea7-268b-4de6-aece-52507ac19cb6,20-01-2023 00:07,179.38,bank transfer,completed
9b960444-27d6-4638-abf1-5730bd110c6c,7730,22-01-2025 00:00,219.39,pending,"PSC 7611, Box 5584, APO AP 87963",f951ecd6-a3dd-4bd5-a12b-bb638582f09f,04-01-2022 00:11,482.91,paypal,completed
0d06ee71-98f8-401a-a513-cc06a803b1c0,4377,20-05-2024 00:00,161.16,shipped,"184 Dana Hills, Carolineton, IA 89035",aef9f055-9e88-4688-a19e-5cfc21c82c33,12-01-2020 00:08,13.79,credit card,failed
c000c6b3-eaac-4b89-9a0c-9c0597738c49,4421,08-09-2022 00:00,108.83,shipped,"799 Sanchez Station, Dennistown, MA 54342",364d712e-c4b3-4c37-b603-1d5644cc6f7e,27-01-2022 00:04,452.89,paypal,pending
3458ba1a-b13f-4ad1-841b-866632c572de,7234,30-06-2023 00:00,299.21,shipped,"850 Jones Cliff Apt. 121, Frostside, TN 95198",f4e7ef47-7efb-4a90-9bc2-9349daaf7ef9,24-01-2022 00:02,41.55,paypal,failed
5d06c086-1e17-4417-b62b-04df8dddb6f0,2971,26-07-2021 00:00,470.94,delivered,"USNV Santos, FPO AE 48133",19b2c85b-650f-4c47-a3e4-4fc454439878,23-01-2022 00:05,104.3,bank transfer,completed
5d06c086-1e17-4417-b62b-04df8dddb6f0,2971,26-07-2021 00:00,470.94,delivered,"USNV Santos, FPO AE 48133",86f2754b-1628-416c-a435-9cf7b87bb835,19-01-2020 00:02,8.14,bank transfer,failed
0f37790d-08c2-4d07-bf87-9a8171cd171a,9497,17-04-2022 00:00,86.32,delivered,"61691 Zavala Glens, Lake Jeanette, KY 45748",fb8a55b9-2dce-4170-94ef-a43a0d27fe18,05-01-2022 00:10,121.19,bank transfer,completed
3b31fcb8-556c-4674-a6c8-163ac7635f41,6014,07-05-2022 00:00,207.79,pending,"875 Jacqueline Camp Suite 328, Michaelside, NY 88847",09d23a6f-a7e4-4870-95ff-de010d80b855,08-01-2020 00:12,234.01,bank transfer,completed
4fcca96a-170a-4b66-8b07-a6cb448d69f5,1560,23-11-2022 00:00,370.13,shipped,"82311 Lamb Parks, Powersmouth, MD 87851",3ee26cee-5292-4108-bf59-4c80cd4dca4b,30-01-2024 00:03,131.81,credit card,completed
d21557e5-264a-4213-8dd9-c21f23fcb351,3157,26-05-2024 00:00,170.69,pending,"USCGC Burns, FPO AE 71046",ae98ce2d-09c5-4151-9cc5-7f2486a1af64,29-01-2021 00:08,115.58,bank transfer,pending
495380b3-2865-45c3-9f69-66cabbbc1367,8206,11-04-2025 00:00,67.73,pending,"996 Mata Islands Apt. 660, Port Sandrafurt, MI 44639",76749153-9857-4f14-b5f8-e2011f604ecc,10-01-2021 00:01,145.74,paypal,failed
4c4ea8ae-e04c-4cbe-8703-6a353877a0a7,4192,03-02-2025 00:00,79.44,delivered,"USS Villanueva, FPO AE 52286",8e807df7-4bd9-494b-89c4-12630bc49cfe,15-01-2024 00:01,69.61,paypal,pending
78a5ec0a-e6ab-4d48-92a7-dc231956fc50,6941,27-03-2025 00:00,274.33,delivered,"6789 Welch Harbor Suite 981, Brownton, IN 21595",199cda50-32ca-4a4c-9890-c6f0e2416f6d,08-01-2022 00:02,299.94,credit card,completed
5576a343-7189-418e-addc-38f51ed31b04,9697,01-10-2024 00:00,91.71,shipped,"2213 Doyle Forge Apt. 133, North Deborahport, VA 22209",5f88fd30-425d-432d-b5ba-b0afa7c3144d,19-01-2020 00:04,272.27,paypal,pending
16e4db5c-7061-400f-be58-0ee38087461b,7947,12-01-2022 00:00,430.56,pending,"2739 Mckee Oval, Andrealand, IN 76278",9b13b81f-1d25-44d2-984f-6530869a317f,17-01-2020 00:01,236.4,bank transfer,completed
0e061b7b-875a-44d7-8680-b5cfc5b8e98c,4977,16-04-2025 00:00,297.03,shipped,"09200 Darryl Rapids, North Gina, OH 46248",4ba296e6-b2ab-4bd4-adc1-2e45f27200f0,22-01-2022 00:12,304.41,credit card,failed
3d680dd7-d3d5-4a5c-bf11-4796f4557a77,7157,07-09-2023 00:00,307.25,delivered,"501 Hernandez Lodge, Wardmouth, NM 53738",107bd7dc-6ca0-4e37-bfc7-145636588886,28-01-2024 00:12,276.51,paypal,failed
29cd982a-021f-4f8f-aa17-b1bde77f4c3e,4909,18-08-2022 00:00,186.74,delivered,"81404 Nancy Plains, North Michaelborough, CA 46791",55f06b7a-7986-4205-bfbf-4dba1c2bce33,15-01-2020 00:02,235.86,bank transfer,pending
60ddaf00-b6d8-43d6-96cc-d5d08428fdb1,8548,17-10-2020 00:00,290.94,delivered,"360 Wolf Ferry Suite 990, Joycetown, CA 81029",5c34765a-906e-414a-b813-089236924b41,06-01-2020 00:12,306.9,bank transfer,pending
e59a3739-a21e-41ce-b2ad-6c8084f31b6e,6773,29-03-2025 00:00,487.05,shipped,"0262 Sparks Radial Apt. 435, Port Ashley, MN 78527",720d66e6-05fd-438b-83ff-59081cfdf220,08-01-2021 00:05,225.14,bank transfer,pending
918653ca-ed21-4bf1-b1ce-d5229ed18c7c,6468,03-02-2021 00:00,182.38,delivered,"Unit 2061 Box 5250, DPO AE 79101",908cd262-5d14-4ee5-bae2-97c460cf123d,20-01-2023 00:08,272.63,bank transfer,completed
99331084-0e5e-45c9-8536-7aa88f9d6b08,6288,01-11-2020 00:00,17.8,shipped,"30206 Lauren Bridge, Jasonhaven, LA 44644",95016f8f-bd95-4dca-871c-a4ebf52d86dd,18-01-2023 00:10,410.04,bank transfer,failed
a3a32e06-9eb8-4ca2-90d2-4929e5e75b7c,1340,19-12-2024 00:00,430.19,pending,"8263 Kristin Station Suite 180, North Tiffany, TN 28706",6e2ec525-e55b-47b3-971c-5438fbfb584c,16-01-2024 00:02,465.3,paypal,completed
84863db6-51f4-4312-963d-783236b56fdf,5128,30-11-2020 00:00,474.2,delivered,"6673 Matthew Extensions, Maryland, UT 61603",8f2c5210-1cd9-4826-8cea-951e8f2b11a6,10-01-2024 00:04,42.9,bank transfer,failed
252b4757-3079-4561-b53c-423457dc6bff,9322,17-02-2020 00:00,473.67,shipped,"8952 Strickland Valleys, East Michelleborough, IN 83731",2c09bc80-b539-4e62-98a5-f826bfc674f0,04-01-2022 00:03,33.02,paypal,completed
489afea2-89e8-4349-a49f-62af6f9675ad,2042,29-12-2024 00:00,269.59,delivered,"277 Kenneth Burg, Lauraview, AR 69670",1e24528d-42d2-4a70-a11c-5cd0dee23c3e,13-01-2022 00:06,94.93,paypal,completed
83921b6e-7272-4748-bb05-3acce498af70,7303,18-04-2021 00:00,160.07,delivered,"0173 Angie Island, Katherineport, IL 08956",e1e31191-d454-465d-8cca-ef1b175bda22,27-01-2024 00:04,197.31,bank transfer,pending
0dd17b0d-ecc3-4ee9-8b97-2a56407c9efe,2970,14-05-2023 00:00,405.53,pending,"13863 Andrews Forge, Heatherberg, WA 37041",3900057b-dca1-4dcc-979f-df7bf445dbef,03-01-2024 00:09,94.9,credit card,completed
570b5efc-3bff-4a7c-9beb-de2faa01845b,8449,06-05-2024 00:00,465.02,delivered,"34315 Martha Rapid, Port Clayton, OR 30953",a75b14e7-39bb-40a2-8459-81e44c265409,27-01-2025 00:01,150.68,credit card,failed
6ed8bb97-31e3-407f-9f22-993a36292652,7370,21-03-2023 00:00,394.19,shipped,"PSC 8223, Box 5963, APO AA 93705",c0109e1e-2b8e-4e0c-9fc4-dbda5ba858e4,10-01-2024 00:04,460.09,credit card,failed
b856ae19-69a3-402c-856c-62bb8dc67aa0,4292,12-06-2021 00:00,148.46,shipped,"3090 Simmons Island Apt. 494, South Sydneyport, ME 53982",85e5b904-bb79-4698-9b1a-16c2f1797acf,09-01-2024 00:06,6.26,bank transfer,failed
f09fe3f9-7ef1-401e-b552-4b02f1ba59ec,5963,26-12-2021 00:00,198.6,pending,"5732 Shelly Ferry, Lake Dennis, FM 05346",40689eae-ebca-4016-88b7-bf94bade2035,28-01-2021 00:08,205.09,bank transfer,failed
45a3ee66-0f5e-491c-8edb-c44f9cfcd36b,7927,04-06-2023 00:00,343.39,delivered,"92835 Joseph Run, Daniellemouth, AL 92829",638bb928-8829-4f65-892f-e620dd82b18e,16-01-2022 00:06,149.48,paypal,pending
e0be7201-e4bf-47e8-9cd4-8f5feb2e2688,5466,12-02-2025 00:00,210.51,shipped,"8615 Barrett Underpass Apt. 246, Wattsburgh, NC 77738",f1174b39-32ce-4162-9911-2e481b0093b7,15-01-2024 00:09,312.24,bank transfer,pending
e0be7201-e4bf-47e8-9cd4-8f5feb2e2688,5466,12-02-2025 00:00,210.51,shipped,"8615 Barrett Underpass Apt. 246, Wattsburgh, NC 77738",6cafa32a-6cd6-4395-9042-26be85deea46,21-01-2020 00:01,487.85,paypal,pending
8cc792ff-d3fd-4445-94ab-ec767b26342d,7524,21-09-2020 00:00,149.56,pending,"92191 Marsh Parkway, South Jonathanborough, MH 82507",6d958696-8b51-44d2-b020-8b10a392ea4b,23-01-2024 00:01,280.45,paypal,completed
a8e7ac81-2ad5-4e08-a77e-3dd759970064,4311,18-10-2021 00:00,475.6,delivered,"5335 Walsh Port Suite 332, Erinbury, ID 94821",fb0f94e4-58da-4ccb-a0b7-d6287b0ed33d,26-01-2021 00:12,305.54,paypal,completed
d747a66a-b10a-467e-b77a-1c3172d37db4,7076,16-08-2021 00:00,224.67,shipped,"810 Graves Isle, Craigfort, WY 19270",3299027b-28c2-44e8-981f-76bb2232d6b9,24-01-2024 00:06,314.87,credit card,failed
99303ab4-aeb4-4067-99d2-99154c78bf79,1232,07-11-2023 00:00,474.81,pending,"6711 Martin Knolls, West Harold, PA 30267",b11acb16-27e2-4e39-8d46-de8810db7c0d,11-01-2023 00:01,221.57,credit card,completed
e90e2835-8741-454b-afaa-1aa4aa606ea7,8569,18-05-2023 00:00,108.32,delivered,"15862 Thomas Ford, Thomasmouth, TN 73100",d0c0f2fe-eeda-4dce-a93c-5da097f849c1,16-01-2021 00:03,498.57,paypal,pending
f11f77d2-6565-4065-b3c0-cee76e874c66,1924,15-10-2021 00:00,201.74,shipped,"9453 Joshua Cove, East Nichole, ME 53786",b387f17b-3aa1-44aa-b0ec-b84d3c9b5943,15-01-2023 00:09,159.26,credit card,failed
0e9551bf-e92f-422d-ad23-67a793ae749b,4373,02-01-2021 00:00,130.54,delivered,"221 Cox Prairie Apt. 157, East Paulmouth, TN 68952",fef14d06-2f99-4f2f-b0ad-136e309dcae7,18-01-2024 00:06,167.21,bank transfer,pending
1b2691da-85a9-4287-93b0-11e3f3183309,5920,20-04-2021 00:00,453.29,delivered,"3851 Pacheco Forge, Courtneystad, NE 63068",8d8d6421-9867-4d75-b487-2cdc0cf07b10,09-01-2020 00:08,107.74,paypal,pending
e3156221-56e1-4c63-b915-67a8790b11cc,6180,21-06-2021 00:00,309.08,delivered,"9818 Sanchez Dale Suite 335, New Sarahstad, CO 15591",14572441-1c1f-419c-b3d9-a72ef9d3a41e,23-01-2024 00:05,431.79,bank transfer,failed
bc3961fe-0fd8-4def-ac66-034599f81a1e,6431,19-02-2023 00:00,427.77,pending,"0031 Amanda Motorway Apt. 584, East Andrew, SC 49928",6d39ab74-a4e8-481b-bec6-038bb9221832,17-01-2023 00:10,434.9,bank transfer,failed
65438b1e-40d6-4b3c-84f8-ca08fba38d08,5428,13-07-2021 00:00,351.46,pending,"32206 Joshua Station Apt. 727, Jayhaven, TX 48126",9380adc3-0f49-47f4-9f3d-8d3fea7acf99,07-01-2022 00:02,463.57,bank transfer,failed
549660a8-7f54-4e53-9942-8744a0f224d7,7671,03-06-2024 00:00,356.57,shipped,"450 Melissa Mission, West Alexander, HI 85973",9a01dda6-27f2-4d24-a568-436c00664b37,28-01-2022 00:04,101.15,bank transfer,completed
38fc9736-ce48-42e3-b8c5-27ced2147baf,4160,16-09-2024 00:00,249.53,pending,"02136 Jason Prairie Apt. 323, Guerraview, TX 84962",334f4d9f-76d2-4752-adf8-1af2cc728b66,10-01-2021 00:09,46.38,credit card,pending
b4b59833-c1d8-4e5d-916c-6849d0cdef16,1103,31-05-2021 00:00,48.98,shipped,"5914 Green Brook Apt. 231, West Cynthia, SD 96083",f90a2849-702a-41a9-b663-28814ea36844,28-01-2020 00:04,187.84,paypal,completed
524149e1-381b-49eb-80e1-23448734c564,5313,05-01-2023 00:00,80.51,delivered,"74258 Michael Rapid Suite 545, Port Timothy, IL 60634",7787c52d-548a-428d-9e91-4cf9532c03b8,25-01-2024 00:09,244.52,credit card,completed
5e04d88c-34cd-405b-97c6-44704cf47a79,6227,11-07-2023 00:00,230.89,delivered,"USCGC Anderson, FPO AE 53879",08b31166-b942-4ff0-a9f5-0b3479bfb632,18-01-2024 00:06,18.48,paypal,pending
a08e46db-2a6d-41f1-9f09-31eeb1e30d06,8871,08-11-2022 00:00,191.52,pending,"4389 Brown Landing, East Michael, NC 24492",c235c840-4ff1-48b1-b92d-666648d8955b,08-01-2023 00:12,236.31,paypal,failed
e37c292a-7184-46a3-b0bb-d51762852334,3284,28-05-2021 00:00,396.25,pending,"Unit 4207 Box 8427, DPO AE 60574",34e912ac-9f6d-4e0f-914c-932be390972b,04-01-2021 00:01,115.17,credit card,failed
